"ID";"DutchEconomy";"Periods";"CO2_1";"N2O_2";"CH4_3";"GreenhouseGasEquivalents_4";"NOx_5";"SO2_6";"NH3_7";"AcidificationEquivalents_8";"CFK12Equivalents_9";"CO_10";"NMVOC_11";"PM10_12"
"1507";"419000 ";"2018JJ00";"     658";"     0.0";"     0.1";"     663";"     0.7";"     0.0";"     0.1";"     0.0";"     0.0";"     0.6";"     0.9";"     0.0"
"1508";"422400 ";"1990JJ00";"    1149";"     0.7";"     0.2";"    1350";"     2.0";"     0.1";"     0.1";"     0.0";"   237.4";"     2.1";"     2.0";"     0.1"
"1509";"422400 ";"1991JJ00";"    1294";"     0.7";"     0.3";"    1496";"     1.9";"     0.1";"     0.1";"     0.0";"   191.8";"     1.9";"     1.8";"     0.1"
"1510";"422400 ";"1992JJ00";"    1203";"     0.7";"     0.3";"    1406";"     1.5";"     0.1";"     0.1";"     0.0";"   146.2";"     1.8";"     1.7";"     0.1"
"1511";"422400 ";"1993JJ00";"    1294";"     0.6";"     0.4";"    1484";"     1.6";"     0.1";"     0.1";"     0.0";"   100.7";"     1.7";"     1.6";"     0.1"
"1512";"422400 ";"1994JJ00";"    1209";"     0.6";"     0.5";"    1389";"     1.1";"     0.1";"     0.1";"     0.0";"    55.1";"     1.6";"     1.5";"     0.0"
"1513";"422400 ";"1995JJ00";"    1142";"     0.5";"     0.5";"    1311";"     1.8";"     0.1";"     0.1";"     0.0";"     9.5";"     1.5";"     1.5";"     0.0"
"1514";"422400 ";"1996JJ00";"    1312";"     0.5";"     0.7";"    1475";"     1.8";"     0.1";"     0.1";"     0.0";"     8.1";"     1.5";"     1.8";"     0.0"
"1515";"422400 ";"1997JJ00";"    1156";"     0.4";"     0.7";"    1304";"     1.7";"     0.1";"     0.1";"     0.0";"     5.2";"     1.4";"     1.5";"     0.0"
"1516";"422400 ";"1998JJ00";"    1124";"     0.4";"     0.7";"    1258";"     1.6";"     0.1";"     0.1";"     0.0";"     2.6";"     1.3";"     1.5";"     0.0"
"1517";"422400 ";"1999JJ00";"    1073";"     0.4";"     0.7";"    1201";"     1.4";"     0.1";"     0.1";"     0.0";"     1.3";"     1.2";"     1.2";"     0.0"
"1518";"422400 ";"2000JJ00";"    1072";"     0.3";"     0.7";"    1210";"     1.6";"     0.0";"     0.1";"     0.0";"     0.6";"     1.2";"     1.3";"     0.0"
"1519";"422400 ";"2001JJ00";"    1153";"     0.3";"     0.7";"    1277";"     1.8";"     0.0";"     0.1";"     0.0";"     0.3";"     1.4";"     1.3";"     0.0"
"1520";"422400 ";"2002JJ00";"    1167";"     0.2";"     0.7";"    1276";"     1.7";"     0.0";"     0.1";"     0.0";"     0.0";"     1.4";"     1.4";"     0.0"
"1521";"422400 ";"2003JJ00";"    1309";"     0.2";"     0.7";"    1419";"     1.8";"     0.0";"     0.1";"     0.0";"     0.0";"     1.5";"     1.5";"     0.0"
"1522";"422400 ";"2004JJ00";"    1437";"     0.2";"     0.7";"    1549";"     1.9";"     0.0";"     0.1";"     0.0";"     0.0";"     1.5";"     1.5";"     0.0"
"1523";"422400 ";"2005JJ00";"    1341";"     0.1";"     0.7";"    1448";"     1.7";"     0.0";"     0.1";"     0.0";"     0.0";"     1.6";"     1.6";"     0.0"
"1524";"422400 ";"2006JJ00";"    1356";"     0.1";"     0.7";"    1466";"     1.7";"     0.0";"     0.1";"     0.0";"     0.0";"     1.8";"     1.6";"     0.0"
"1525";"422400 ";"2007JJ00";"    1225";"     0.1";"     0.7";"    1333";"     1.5";"     0.0";"     0.1";"     0.0";"     0.0";"     1.8";"     1.6";"     0.0"
"1526";"422400 ";"2008JJ00";"    1341";"     0.1";"     0.8";"    1454";"     1.6";"     0.0";"     0.1";"     0.0";"     0.0";"     2.0";"     1.6";"     0.0"
"1527";"422400 ";"2009JJ00";"    1399";"     0.1";"     0.7";"    1513";"     1.6";"     0.0";"     0.1";"     0.0";"     0.0";"     2.1";"     1.7";"     0.0"
"1528";"422400 ";"2010JJ00";"    1806";"     0.1";"     0.7";"    1921";"     2.0";"     0.0";"     0.1";"     0.1";"     0.0";"     2.3";"     1.8";"     0.0"
"1529";"422400 ";"2011JJ00";"    1524";"     0.1";"     0.7";"    1646";"     1.5";"     0.0";"     0.1";"     0.0";"     0.0";"     2.3";"     1.8";"     0.0"
"1530";"422400 ";"2012JJ00";"    1800";"     0.1";"     0.8";"    1918";"     1.8";"     0.0";"     0.1";"     0.0";"     0.0";"     2.3";"     1.7";"     0.0"
"1531";"422400 ";"2013JJ00";"    1873";"     0.1";"     0.8";"    1975";"     1.9";"     0.0";"     0.1";"     0.0";"     0.0";"     2.4";"     1.8";"     0.0"
"1532";"422400 ";"2014JJ00";"    1560";"     0.1";"     0.8";"    1646";"     1.6";"     0.0";"     0.1";"     0.0";"     0.0";"     2.2";"     1.8";"     0.0"
"1533";"422400 ";"2015JJ00";"    1648";"     0.1";"     0.3";"    1724";"     1.7";"     0.0";"     0.1";"     0.0";"     0.0";"     2.1";"     1.8";"     0.0"
"1534";"422400 ";"2016JJ00";"    1511";"     0.1";"     0.3";"    1587";"     1.5";"     0.0";"     0.1";"     0.0";"     0.0";"     1.9";"     1.8";"     0.0"
"1535";"422400 ";"2017JJ00";"    1524";"     0.0";"     0.3";"    1598";"     1.5";"     0.0";"     0.1";"     0.0";"     0.0";"     1.9";"     1.8";"     0.0"
"1536";"422400 ";"2018JJ00";"    1504";"     0.0";"     0.3";"    1578";"     1.4";"     0.0";"     0.1";"     0.0";"     0.0";"     1.8";"     1.8";"     0.0"
"1537";"300014 ";"1990JJ00";"    1001";"     0.0";"     0.2";"    1007";"     2.9";"     0.2";"     0.0";"     0.1";"    61.9";"     2.9";"     2.3";"     0.2"
"1538";"300014 ";"1991JJ00";"    1118";"     0.0";"     0.2";"    1126";"     3.0";"     0.2";"     0.0";"     0.1";"    50.0";"     2.7";"     2.0";"     0.2"
"1539";"300014 ";"1992JJ00";"    1054";"     0.0";"     0.3";"    1062";"     2.8";"     0.2";"     0.0";"     0.1";"    38.1";"     2.6";"     1.8";"     0.2"
"1540";"300014 ";"1993JJ00";"    1129";"     0.0";"     0.3";"    1139";"     3.1";"     0.2";"     0.0";"     0.1";"    26.2";"     2.5";"     1.6";"     0.2"
"1541";"300014 ";"1994JJ00";"    1062";"     0.0";"     0.4";"    1074";"     2.5";"     0.2";"     0.0";"     0.1";"    14.4";"     2.3";"     1.4";"     0.2"
"1542";"300014 ";"1995JJ00";"    1097";"     0.0";"     0.5";"    1111";"     2.8";"     0.2";"     0.0";"     0.1";"     2.5";"     2.1";"     1.8";"     0.2"
"1543";"300014 ";"1996JJ00";"    1245";"     0.0";"     0.6";"    1262";"     3.0";"     0.1";"     0.0";"     0.1";"     2.1";"     2.1";"     1.8";"     0.1"
"1544";"300014 ";"1997JJ00";"    1115";"     0.0";"     0.7";"    1133";"     2.5";"     0.1";"     0.0";"     0.1";"     1.4";"     1.8";"     1.7";"     0.1"
"1545";"300014 ";"1998JJ00";"    1092";"     0.0";"     0.6";"    1110";"     2.5";"     0.1";"     0.0";"     0.1";"     0.7";"     1.6";"     1.6";"     0.1"
"1546";"300014 ";"1999JJ00";"    1057";"     0.0";"     0.6";"    1075";"     2.4";"     0.1";"     0.0";"     0.1";"     0.3";"     1.5";"     1.6";"     0.1"
"1547";"300014 ";"2000JJ00";"    1055";"     0.0";"     0.6";"    1073";"     2.4";"     0.1";"     0.0";"     0.1";"     0.2";"     1.4";"     1.4";"     0.1"
"1548";"300014 ";"2001JJ00";"    1119";"     0.0";"     0.6";"    1135";"     2.4";"     0.0";"     0.0";"     0.1";"     0.1";"     1.4";"     1.3";"     0.1"
"1549";"300014 ";"2002JJ00";"    1067";"     0.0";"     0.5";"    1083";"     2.3";"     0.0";"     0.0";"     0.1";"     0.0";"     1.3";"     1.1";"     0.1"
"1550";"300014 ";"2003JJ00";"    1125";"     0.0";"     0.6";"    1141";"     2.3";"     0.0";"     0.0";"     0.1";"     0.0";"     1.2";"     1.1";"     0.1"
"1551";"300014 ";"2004JJ00";"    1209";"     0.0";"     0.5";"    1223";"     2.3";"     0.0";"     0.0";"     0.1";"     0.0";"     1.2";"     1.1";"     0.1"
"1552";"300014 ";"2005JJ00";"    1119";"     0.0";"     0.5";"    1133";"     2.2";"     0.0";"     0.0";"     0.0";"     0.0";"     1.1";"     1.1";"     0.1"
"1553";"300014 ";"2006JJ00";"    1107";"     0.0";"     0.5";"    1122";"     2.1";"     0.0";"     0.0";"     0.0";"     0.0";"     1.1";"     1.0";"     0.1"
"1554";"300014 ";"2007JJ00";"    1021";"     0.0";"     0.5";"    1036";"     2.0";"     0.0";"     0.0";"     0.0";"     0.0";"     1.1";"     1.0";"     0.1"
"1555";"300014 ";"2008JJ00";"    1097";"     0.0";"     0.6";"    1113";"     2.0";"     0.0";"     0.0";"     0.0";"     0.0";"     1.2";"     1.0";"     0.1"
"1556";"300014 ";"2009JJ00";"    1121";"     0.0";"     0.5";"    1136";"     1.9";"     0.0";"     0.0";"     0.0";"     0.0";"     1.1";"     1.0";"     0.1"
"1557";"300014 ";"2010JJ00";"    1257";"     0.0";"     0.5";"    1271";"     2.0";"     0.0";"     0.0";"     0.0";"     0.0";"     1.2";"     1.0";"     0.1"
"1558";"300014 ";"2011JJ00";"    1053";"     0.0";"     0.5";"    1066";"     1.8";"     0.0";"     0.0";"     0.0";"     0.0";"     1.1";"     0.9";"     0.1"
"1559";"300014 ";"2012JJ00";"    1105";"     0.0";"     0.4";"    1118";"     1.8";"     0.0";"     0.0";"     0.0";"     0.0";"     1.0";"     0.9";"     0.1"
"1560";"300014 ";"2013JJ00";"    1164";"     0.0";"     0.4";"    1178";"     1.8";"     0.0";"     0.0";"     0.0";"     0.0";"     1.0";"     0.9";"     0.1"
"1561";"300014 ";"2014JJ00";"     969";"     0.0";"     0.4";"     982";"     1.6";"     0.0";"     0.0";"     0.0";"     0.0";"     0.9";"     0.9";"     0.1"
"1562";"300014 ";"2015JJ00";"    1024";"     0.0";"     0.2";"    1031";"     1.6";"     0.0";"     0.0";"     0.0";"     0.0";"     0.9";"     0.9";"     0.1"
"1563";"300014 ";"2016JJ00";"    1011";"     0.0";"     0.2";"    1018";"     1.5";"     0.0";"     0.0";"     0.0";"     0.0";"     0.8";"     0.9";"     0.1"
"1564";"300014 ";"2017JJ00";"    1046";"     0.0";"     0.2";"    1053";"     1.5";"     0.0";"     0.0";"     0.0";"     0.0";"     0.8";"     0.9";"     0.0"
"1565";"300014 ";"2018JJ00";"    1038";"     0.0";"     0.2";"    1045";"     1.4";"     0.0";"     0.0";"     0.0";"     0.0";"     0.8";"     0.9";"     0.0"
"1566";"428100 ";"1990JJ00";"     445";"     0.0";"     0.1";"     447";"     1.2";"     0.1";"     0.0";"     0.0";"    26.1";"     1.2";"     0.5";"     0.1"
"1567";"428100 ";"1991JJ00";"     498";"     0.0";"     0.1";"     501";"     1.3";"     0.1";"     0.0";"     0.0";"    21.1";"     1.1";"     0.4";"     0.1"
"1568";"428100 ";"1992JJ00";"     469";"     0.0";"     0.1";"     472";"     1.2";"     0.1";"     0.0";"     0.0";"    16.1";"     1.1";"     0.4";"     0.1"
"1569";"428100 ";"1993JJ00";"     503";"     0.0";"     0.1";"     508";"     1.3";"     0.1";"     0.0";"     0.0";"    11.1";"     1.0";"     0.4";"     0.1"
"1570";"428100 ";"1994JJ00";"     474";"     0.0";"     0.2";"     479";"     1.1";"     0.1";"     0.0";"     0.0";"     6.1";"     1.0";"     0.3";"     0.1"
"1571";"428100 ";"1995JJ00";"     489";"     0.0";"     0.2";"     495";"     1.2";"     0.1";"     0.0";"     0.0";"     1.0";"     0.9";"     0.3";"     0.1"
"1572";"428100 ";"1996JJ00";"     557";"     0.0";"     0.3";"     564";"     1.3";"     0.1";"     0.0";"     0.0";"     0.9";"     0.9";"     0.4";"     0.1"
"1573";"428100 ";"1997JJ00";"     498";"     0.0";"     0.3";"     506";"     1.0";"     0.0";"     0.0";"     0.0";"     0.6";"     0.8";"     0.3";"     0.1"
"1574";"428100 ";"1998JJ00";"     488";"     0.0";"     0.3";"     496";"     1.1";"     0.0";"     0.0";"     0.0";"     0.3";"     0.7";"     0.3";"     0.1"
"1575";"428100 ";"1999JJ00";"     473";"     0.0";"     0.3";"     481";"     1.0";"     0.0";"     0.0";"     0.0";"     0.1";"     0.6";"     0.3";"     0.1"
"1576";"428100 ";"2000JJ00";"     472";"     0.0";"     0.3";"     480";"     1.0";"     0.0";"     0.0";"     0.0";"     0.1";"     0.6";"     0.2";"     0.1"
"1577";"428100 ";"2001JJ00";"     502";"     0.0";"     0.3";"     509";"     1.1";"     0.0";"     0.0";"     0.0";"     0.0";"     0.6";"     0.2";"     0.1"
"1578";"428100 ";"2002JJ00";"     488";"     0.0";"     0.2";"     495";"     1.0";"     0.0";"     0.0";"     0.0";"     0.0";"     0.5";"     0.2";"     0.0"
"1579";"428100 ";"2003JJ00";"     522";"     0.0";"     0.3";"     529";"     1.0";"     0.0";"     0.0";"     0.0";"     0.0";"     0.5";"     0.2";"     0.0"
"1580";"428100 ";"2004JJ00";"     560";"     0.0";"     0.2";"     567";"     1.1";"     0.0";"     0.0";"     0.0";"     0.0";"     0.5";"     0.2";"     0.0"
"1581";"428100 ";"2005JJ00";"     520";"     0.0";"     0.2";"     527";"     1.0";"     0.0";"     0.0";"     0.0";"     0.0";"     0.4";"     0.2";"     0.0"
"1582";"428100 ";"2006JJ00";"     517";"     0.0";"     0.2";"     523";"     0.9";"     0.0";"     0.0";"     0.0";"     0.0";"     0.4";"     0.2";"     0.0"
"1583";"428100 ";"2007JJ00";"     475";"     0.0";"     0.2";"     482";"     0.9";"     0.0";"     0.0";"     0.0";"     0.0";"     0.4";"     0.2";"     0.0"
"1584";"428100 ";"2008JJ00";"     511";"     0.0";"     0.3";"     518";"     0.9";"     0.0";"     0.0";"     0.0";"     0.0";"     0.4";"     0.2";"     0.0"
"1585";"428100 ";"2009JJ00";"     520";"     0.0";"     0.2";"     527";"     0.9";"     0.0";"     0.0";"     0.0";"     0.0";"     0.4";"     0.2";"     0.0"
"1586";"428100 ";"2010JJ00";"     651";"     0.0";"     0.3";"     658";"     1.0";"     0.0";"     0.0";"     0.0";"     0.0";"     0.5";"     0.2";"     0.0"
"1587";"428100 ";"2011JJ00";"     536";"     0.0";"     0.2";"     543";"     0.8";"     0.0";"     0.0";"     0.0";"     0.0";"     0.4";"     0.2";"     0.0"
"1588";"428100 ";"2012JJ00";"     569";"     0.0";"     0.2";"     575";"     0.9";"     0.0";"     0.0";"     0.0";"     0.0";"     0.4";"     0.2";"     0.0"
"1589";"428100 ";"2013JJ00";"     624";"     0.0";"     0.2";"     631";"     0.9";"     0.0";"     0.0";"     0.0";"     0.0";"     0.4";"     0.2";"     0.0"
"1590";"428100 ";"2014JJ00";"     508";"     0.0";"     0.2";"     514";"     0.8";"     0.0";"     0.0";"     0.0";"     0.0";"     0.3";"     0.2";"     0.0"
"1591";"428100 ";"2015JJ00";"     539";"     0.0";"     0.1";"     542";"     0.8";"     0.0";"     0.0";"     0.0";"     0.0";"     0.3";"     0.2";"     0.0"
"1592";"428100 ";"2016JJ00";"     533";"     0.0";"     0.1";"     536";"     0.8";"     0.0";"     0.0";"     0.0";"     0.0";"     0.3";"     0.2";"     0.0"
"1593";"428100 ";"2017JJ00";"     554";"     0.0";"     0.1";"     557";"     0.7";"     0.0";"     0.0";"     0.0";"     0.0";"     0.3";"     0.2";"     0.0"
"1594";"428100 ";"2018JJ00";"     549";"     0.0";"     0.1";"     553";"     0.7";"     0.0";"     0.0";"     0.0";"     0.0";"     0.3";"     0.2";"     0.0"
"1595";"435500 ";"1990JJ00";"     556";"     0.0";"     0.1";"     559";"     1.7";"     0.1";"     0.0";"     0.0";"    35.8";"     1.7";"     1.8";"     0.1"
"1596";"435500 ";"1991JJ00";"     621";"     0.0";"     0.1";"     625";"     1.8";"     0.1";"     0.0";"     0.0";"    28.9";"     1.5";"     1.6";"     0.1"
"1597";"435500 ";"1992JJ00";"     585";"     0.0";"     0.2";"     590";"     1.6";"     0.1";"     0.0";"     0.0";"    22.1";"     1.5";"     1.4";"     0.1"
"1598";"435500 ";"1993JJ00";"     626";"     0.0";"     0.2";"     631";"     1.8";"     0.1";"     0.0";"     0.0";"    15.2";"     1.4";"     1.2";"     0.1"
"1599";"435500 ";"1994JJ00";"     589";"     0.0";"     0.2";"     595";"     1.4";"     0.1";"     0.0";"     0.0";"     8.3";"     1.3";"     1.1";"     0.1"
"1600";"435500 ";"1995JJ00";"     608";"     0.0";"     0.3";"     615";"     1.6";"     0.1";"     0.0";"     0.0";"     1.4";"     1.2";"     1.5";"     0.1"
"1601";"435500 ";"1996JJ00";"     689";"     0.0";"     0.3";"     698";"     1.7";"     0.1";"     0.0";"     0.0";"     1.3";"     1.2";"     1.4";"     0.1"
"1602";"435500 ";"1997JJ00";"     617";"     0.0";"     0.4";"     627";"     1.4";"     0.0";"     0.0";"     0.0";"     0.8";"     1.1";"     1.3";"     0.1"
"1603";"435500 ";"1998JJ00";"     604";"     0.0";"     0.3";"     613";"     1.4";"     0.0";"     0.0";"     0.0";"     0.4";"     0.9";"     1.3";"     0.1"
"1604";"435500 ";"1999JJ00";"     584";"     0.0";"     0.3";"     594";"     1.4";"     0.0";"     0.0";"     0.0";"     0.2";"     0.9";"     1.3";"     0.1"
"1605";"435500 ";"2000JJ00";"     583";"     0.0";"     0.4";"     592";"     1.4";"     0.0";"     0.0";"     0.0";"     0.1";"     0.8";"     1.1";"     0.1"
"1606";"435500 ";"2001JJ00";"     617";"     0.0";"     0.3";"     626";"     1.4";"     0.0";"     0.0";"     0.0";"     0.0";"     0.8";"     1.0";"     0.1"
"1607";"435500 ";"2002JJ00";"     580";"     0.0";"     0.3";"     588";"     1.3";"     0.0";"     0.0";"     0.0";"     0.0";"     0.8";"     0.9";"     0.1"
"1608";"435500 ";"2003JJ00";"     604";"     0.0";"     0.3";"     612";"     1.3";"     0.0";"     0.0";"     0.0";"     0.0";"     0.7";"     0.9";"     0.1"
"1609";"435500 ";"2004JJ00";"     649";"     0.0";"     0.3";"     657";"     1.3";"     0.0";"     0.0";"     0.0";"     0.0";"     0.7";"     0.9";"     0.1"
"1610";"435500 ";"2005JJ00";"     598";"     0.0";"     0.3";"     606";"     1.2";"     0.0";"     0.0";"     0.0";"     0.0";"     0.7";"     0.9";"     0.1"
"1611";"435500 ";"2006JJ00";"     591";"     0.0";"     0.3";"     598";"     1.2";"     0.0";"     0.0";"     0.0";"     0.0";"     0.7";"     0.8";"     0.1"
"1612";"435500 ";"2007JJ00";"     546";"     0.0";"     0.3";"     554";"     1.1";"     0.0";"     0.0";"     0.0";"     0.0";"     0.7";"     0.8";"     0.1"
"1613";"435500 ";"2008JJ00";"     587";"     0.0";"     0.3";"     595";"     1.1";"     0.0";"     0.0";"     0.0";"     0.0";"     0.8";"     0.8";"     0.0"
"1614";"435500 ";"2009JJ00";"     601";"     0.0";"     0.3";"     609";"     1.1";"     0.0";"     0.0";"     0.0";"     0.0";"     0.8";"     0.8";"     0.0"
"1615";"435500 ";"2010JJ00";"     606";"     0.0";"     0.2";"     613";"     1.0";"     0.0";"     0.0";"     0.0";"     0.0";"     0.7";"     0.8";"     0.0"
"1616";"435500 ";"2011JJ00";"     517";"     0.0";"     0.2";"     523";"     0.9";"     0.0";"     0.0";"     0.0";"     0.0";"     0.7";"     0.7";"     0.0"
"1617";"435500 ";"2012JJ00";"     537";"     0.0";"     0.2";"     543";"     0.9";"     0.0";"     0.0";"     0.0";"     0.0";"     0.7";"     0.7";"     0.0"
"1618";"435500 ";"2013JJ00";"     541";"     0.0";"     0.2";"     547";"     0.9";"     0.0";"     0.0";"     0.0";"     0.0";"     0.7";"     0.7";"     0.0"
"1619";"435500 ";"2014JJ00";"     462";"     0.0";"     0.2";"     467";"     0.8";"     0.0";"     0.0";"     0.0";"     0.0";"     0.6";"     0.7";"     0.0"
"1620";"435500 ";"2015JJ00";"     486";"     0.0";"     0.1";"     489";"     0.8";"     0.0";"     0.0";"     0.0";"     0.0";"     0.6";"     0.7";"     0.0"
"1621";"435500 ";"2016JJ00";"     478";"     0.0";"     0.1";"     481";"     0.8";"     0.0";"     0.0";"     0.0";"     0.0";"     0.5";"     0.7";"     0.0"
"1622";"435500 ";"2017JJ00";"     492";"     0.0";"     0.1";"     495";"     0.7";"     0.0";"     0.0";"     0.0";"     0.0";"     0.5";"     0.7";"     0.0"
"1623";"435500 ";"2018JJ00";"     489";"     0.0";"     0.1";"     492";"     0.7";"     0.0";"     0.0";"     0.0";"     0.0";"     0.5";"     0.7";"     0.0"
"1624";"440000 ";"1990JJ00";"       0";"     0.0";"     0.0";"       0";"     0.0";"     0.0";"     0.0";"     0.0";"     0.0";"     0.0";"     0.0";"     0.0"
"1625";"440000 ";"1991JJ00";"       0";"     0.0";"     0.0";"       0";"     0.0";"     0.0";"     0.0";"     0.0";"     0.0";"     0.0";"     0.0";"     0.0"
"1626";"440000 ";"1992JJ00";"       0";"     0.0";"     0.0";"       0";"     0.0";"     0.0";"     0.0";"     0.0";"     0.0";"     0.0";"     0.0";"     0.0"
"1627";"440000 ";"1993JJ00";"       0";"     0.0";"     0.0";"       0";"     0.0";"     0.0";"     0.0";"     0.0";"     0.0";"     0.0";"     0.0";"     0.0"
"1628";"440000 ";"1994JJ00";"       0";"     0.0";"     0.0";"       0";"     0.0";"     0.0";"     0.0";"     0.0";"     0.0";"     0.0";"     0.0";"     0.0"
"1629";"440000 ";"1995JJ00";"       0";"     0.0";"     0.0";"       0";"     0.0";"     0.0";"     0.0";"     0.0";"     0.0";"     0.0";"     0.0";"     0.0"
